Department0-University0-FullProfessor0,"Research20"
Department0-University0-FullProfessor1,"Research12"
Department0-University0-FullProfessor2,"Research28"
Department0-University0-FullProfessor3,"Research12"
Department0-University0-FullProfessor4,"Research7"
Department0-University0-FullProfessor5,"Research18"
Department0-University0-FullProfessor6,"Research10"
Department0-University0-FullProfessor7,"Research3"
Department0-University0-FullProfessor8,"Research26"
Department0-University0-FullProfessor9,"Research5"
Department0-University0-AssociateProfessor0,"Research20"
Department0-University0-AssociateProfessor1,"Research5"
Department0-University0-AssociateProfessor2,"Research7"
Department0-University0-AssociateProfessor3,"Research17"
Department0-University0-AssociateProfessor4,"Research29"
Department0-University0-AssociateProfessor5,"Research8"
Department0-University0-AssociateProfessor6,"Research21"
Department0-University0-AssociateProfessor7,"Research13"
Department0-University0-AssociateProfessor8,"Research9"
Department0-University0-AssociateProfessor9,"Research12"
Department0-University0-AssociateProfessor10,"Research10"
Department0-University0-AssociateProfessor11,"Research15"
Department0-University0-AssociateProfessor12,"Research26"
Department0-University0-AssociateProfessor13,"Research29"
Department0-University0-AssistantProfessor0,"Research13"
Department0-University0-AssistantProfessor1,"Research1"
Department0-University0-AssistantProfessor2,"Research15"
Department0-University0-AssistantProfessor3,"Research12"
Department0-University0-AssistantProfessor4,"Research8"
Department0-University0-AssistantProfessor5,"Research29"
Department0-University0-AssistantProfessor6,"Research25"
Department0-University0-AssistantProfessor7,"Research20"
Department0-University0-AssistantProfessor8,"Research11"
Department0-University0-AssistantProfessor9,"Research24"
Department1-University0-FullProfessor0,"Research19"
Department1-University0-FullProfessor1,"Research2"
Department1-University0-FullProfessor2,"Research16"
Department1-University0-FullProfessor3,"Research14"
Department1-University0-FullProfessor4,"Research16"
Department1-University0-FullProfessor5,"Research7"
Department1-University0-FullProfessor6,"Research1"
Department1-University0-FullProfessor7,"Research29"
Department1-University0-FullProfessor8,"Research16"
Department1-University0-FullProfessor9,"Research5"
Department1-University0-AssociateProfessor0,"Research26"
Department1-University0-AssociateProfessor1,"Research16"
Department1-University0-AssociateProfessor2,"Research10"
Department1-University0-AssociateProfessor3,"Research26"
Department1-University0-AssociateProfessor4,"Research22"
Department1-University0-AssociateProfessor5,"Research27"
Department1-University0-AssociateProfessor6,"Research17"
Department1-University0-AssociateProfessor7,"Research10"
Department1-University0-AssociateProfessor8,"Research20"
Department1-University0-AssociateProfessor9,"Research27"
Department1-University0-AssistantProfessor0,"Research13"
Department1-University0-AssistantProfessor1,"Research8"
Department1-University0-AssistantProfessor2,"Research25"
Department1-University0-AssistantProfessor3,"Research11"
Department1-University0-AssistantProfessor4,"Research1"
Department1-University0-AssistantProfessor5,"Research1"
Department1-University0-AssistantProfessor6,"Research28"
Department1-University0-AssistantProfessor7,"Research2"
Department10-University0-FullProfessor0,"Research13"
Department10-University0-FullProfessor1,"Research3"
Department10-University0-FullProfessor2,"Research21"
Department10-University0-FullProfessor3,"Research14"
Department10-University0-FullProfessor4,"Research7"
Department10-University0-FullProfessor5,"Research26"
Department10-University0-FullProfessor6,"Research20"
Department10-University0-AssociateProfessor0,"Research16"
Department10-University0-AssociateProfessor1,"Research25"
Department10-University0-AssociateProfessor2,"Research28"
Department10-University0-AssociateProfessor3,"Research19"
Department10-University0-AssociateProfessor4,"Research18"
Department10-University0-AssociateProfessor5,"Research17"
Department10-University0-AssociateProfessor6,"Research24"
Department10-University0-AssociateProfessor7,"Research23"
Department10-University0-AssociateProfessor8,"Research19"
Department10-University0-AssociateProfessor9,"Research10"
Department10-University0-AssociateProfessor10,"Research26"
Department10-University0-AssistantProfessor0,"Research4"
Department10-University0-AssistantProfessor1,"Research4"
Department10-University0-AssistantProfessor2,"Research27"
Department10-University0-AssistantProfessor3,"Research10"
Department10-University0-AssistantProfessor4,"Research26"
Department10-University0-AssistantProfessor5,"Research18"
Department10-University0-AssistantProfessor6,"Research13"
Department10-University0-AssistantProfessor7,"Research22"
Department10-University0-AssistantProfessor8,"Research0"
Department10-University0-AssistantProfessor9,"Research25"
Department10-University0-AssistantProfessor10,"Research16"
Department11-University0-FullProfessor0,"Research20"
Department11-University0-FullProfessor1,"Research21"
Department11-University0-FullProfessor2,"Research7"
Department11-University0-FullProfessor3,"Research29"
Department11-University0-FullProfessor4,"Research8"
Department11-University0-FullProfessor5,"Research17"
Department11-University0-FullProfessor6,"Research26"
Department11-University0-FullProfessor7,"Research22"
Department11-University0-AssociateProfessor0,"Research7"
Department11-University0-AssociateProfessor1,"Research29"
Department11-University0-AssociateProfessor2,"Research1"
Department11-University0-AssociateProfessor3,"Research0"
Department11-University0-AssociateProfessor4,"Research17"
Department11-University0-AssociateProfessor5,"Research0"
Department11-University0-AssociateProfessor6,"Research7"
Department11-University0-AssociateProfessor7,"Research6"
Department11-University0-AssociateProfessor8,"Research12"
Department11-University0-AssociateProfessor9,"Research20"
Department11-University0-AssociateProfessor10,"Research28"
Department11-University0-AssociateProfessor11,"Research22"
Department11-University0-AssociateProfessor12,"Research2"
Department11-University0-AssociateProfessor13,"Research16"
Department11-University0-AssistantProfessor0,"Research15"
Department11-University0-AssistantProfessor1,"Research11"
Department11-University0-AssistantProfessor2,"Research3"
Department11-University0-AssistantProfessor3,"Research5"
Department11-University0-AssistantProfessor4,"Research16"
Department11-University0-AssistantProfessor5,"Research4"
Department11-University0-AssistantProfessor6,"Research29"
