Department0-University0-FullProfessor0-Publication0,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication0,Department0-University0-GraduateStudent61
Department0-University0-FullProfessor0-Publication1,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication2,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication3,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication3,Department0-University0-GraduateStudent110
Department0-University0-FullProfessor0-Publication3,Department0-University0-GraduateStudent2
Department0-University0-FullProfessor0-Publication4,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication4,Department0-University0-GraduateStudent132
Department0-University0-FullProfessor0-Publication4,Department0-University0-GraduateStudent2
Department0-University0-FullProfessor0-Publication5,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication5,Department0-University0-GraduateStudent124
Department0-University0-FullProfessor0-Publication6,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication7,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication7,Department0-University0-GraduateStudent44
Department0-University0-FullProfessor0-Publication8,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication8,Department0-University0-GraduateStudent137
Department0-University0-FullProfessor0-Publication9,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication10,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication10,Department0-University0-GraduateStudent139
Department0-University0-FullProfessor0-Publication11,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication12,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication12,Department0-University0-GraduateStudent20
Department0-University0-FullProfessor0-Publication13,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication13,Department0-University0-GraduateStudent87
Department0-University0-FullProfessor0-Publication13,Department0-University0-GraduateStudent55
Department0-University0-FullProfessor0-Publication14,Department0-University0-FullProfessor0
Department0-University0-FullProfessor0-Publication14,Department0-University0-GraduateStudent0
