Department0-University0-FullProfessor0,Department0-University0-Course0
Department0-University0-FullProfessor0,Department0-University0-GraduateCourse1
Department0-University0-FullProfessor0,Department0-University0-GraduateCourse0
Department0-University0-FullProfessor1,Department0-University0-Course1
Department0-University0-FullProfessor1,Department0-University0-GraduateCourse2
Department0-University0-FullProfessor2,Department0-University0-Course2
Department0-University0-FullProfessor2,Department0-University0-GraduateCourse3
Department0-University0-FullProfessor2,Department0-University0-Course3
Department0-University0-FullProfessor3,Department0-University0-Course4
Department0-University0-FullProfessor3,Department0-University0-GraduateCourse5
Department0-University0-FullProfessor3,Department0-University0-GraduateCourse4
Department0-University0-FullProfessor3,Department0-University0-Course5
Department0-University0-FullProfessor4,Department0-University0-Course6
Department0-University0-FullProfessor4,Department0-University0-GraduateCourse7
Department0-University0-FullProfessor4,Department0-University0-GraduateCourse6
Department0-University0-FullProfessor5,Department0-University0-Course7
Department0-University0-FullProfessor5,Department0-University0-GraduateCourse9
Department0-University0-FullProfessor5,Department0-University0-GraduateCourse8
Department0-University0-FullProfessor6,Department0-University0-Course8
Department0-University0-FullProfessor6,Department0-University0-GraduateCourse10
Department0-University0-FullProfessor6,Department0-University0-Course9
Department0-University0-FullProfessor7,Department0-University0-Course10
Department0-University0-FullProfessor7,Department0-University0-GraduateCourse12
Department0-University0-FullProfessor7,Department0-University0-GraduateCourse11
Department0-University0-FullProfessor7,Department0-University0-Course11
Department0-University0-FullProfessor8,Department0-University0-Course12
Department0-University0-FullProfessor8,Department0-University0-GraduateCourse14
Department0-University0-FullProfessor8,Department0-University0-GraduateCourse13
Department0-University0-FullProfessor9,Department0-University0-Course13
Department0-University0-FullProfessor9,Department0-University0-GraduateCourse16
Department0-University0-FullProfessor9,Department0-University0-GraduateCourse15
Department0-University0-FullProfessor9,Department0-University0-Course14
Department0-University0-AssociateProfessor0,Department0-University0-Course15
Department0-University0-AssociateProfessor0,Department0-University0-GraduateCourse18
Department0-University0-AssociateProfessor0,Department0-University0-GraduateCourse17
Department0-University0-AssociateProfessor0,Department0-University0-Course16
Department0-University0-AssociateProfessor1,Department0-University0-Course17
Department0-University0-AssociateProfessor1,Department0-University0-GraduateCourse20
Department0-University0-AssociateProfessor1,Department0-University0-GraduateCourse19
Department0-University0-AssociateProfessor1,Department0-University0-Course18
Department0-University0-AssociateProfessor2,Department0-University0-Course19
Department0-University0-AssociateProfessor2,Department0-University0-GraduateCourse22
Department0-University0-AssociateProfessor2,Department0-University0-GraduateCourse21
Department0-University0-AssociateProfessor2,Department0-University0-Course20
Department0-University0-AssociateProfessor3,Department0-University0-Course21
Department0-University0-AssociateProfessor3,Department0-University0-GraduateCourse23
Department0-University0-AssociateProfessor4,Department0-University0-Course22
Department0-University0-AssociateProfessor4,Department0-University0-GraduateCourse24
Department0-University0-AssociateProfessor4,Department0-University0-Course23
Department0-University0-AssociateProfessor5,Department0-University0-Course24
Department0-University0-AssociateProfessor5,Department0-University0-GraduateCourse25
Department0-University0-AssociateProfessor6,Department0-University0-Course25
Department0-University0-AssociateProfessor6,Department0-University0-GraduateCourse26
Department0-University0-AssociateProfessor7,Department0-University0-Course26
Department0-University0-AssociateProfessor7,Department0-University0-GraduateCourse28
Department0-University0-AssociateProfessor7,Department0-University0-GraduateCourse27
Department0-University0-AssociateProfessor7,Department0-University0-Course27
Department0-University0-AssociateProfessor8,Department0-University0-Course28
Department0-University0-AssociateProfessor8,Department0-University0-GraduateCourse30
Department0-University0-AssociateProfessor8,Department0-University0-GraduateCourse29
Department0-University0-AssociateProfessor9,Department0-University0-Course29
Department0-University0-AssociateProfessor9,Department0-University0-GraduateCourse31
Department0-University0-AssociateProfessor9,Department0-University0-Course30
Department0-University0-AssociateProfessor10,Department0-University0-Course31
Department0-University0-AssociateProfessor10,Department0-University0-GraduateCourse33
Department0-University0-AssociateProfessor10,Department0-University0-GraduateCourse32
Department0-University0-AssociateProfessor10,Department0-University0-Course32
Department0-University0-AssociateProfessor11,Department0-University0-Course33
Department0-University0-AssociateProfessor11,Department0-University0-GraduateCourse35
Department0-University0-AssociateProfessor11,Department0-University0-GraduateCourse34
Department0-University0-AssociateProfessor11,Department0-University0-Course34
Department0-University0-AssociateProfessor12,Department0-University0-Course35
Department0-University0-AssociateProfessor12,Department0-University0-GraduateCourse36
Department0-University0-AssociateProfessor13,Department0-University0-Course36
Department0-University0-AssociateProfessor13,Department0-University0-GraduateCourse38
Department0-University0-AssociateProfessor13,Department0-University0-GraduateCourse37
Department0-University0-AssociateProfessor13,Department0-University0-Course37
Department0-University0-AssistantProfessor0,Department0-University0-Course38
Department0-University0-AssistantProfessor0,Department0-University0-GraduateCourse40
