Department0-University0-FullProfessor0,University875
Department0-University0-FullProfessor1,University503
Department0-University0-FullProfessor2,University125
Department0-University0-FullProfessor3,University336
Department0-University0-FullProfessor4,University737
Department0-University0-FullProfessor5,University718
Department0-University0-FullProfessor6,University662
Department0-University0-FullProfessor7,University901
Department0-University0-FullProfessor8,University605
Department0-University0-FullProfessor9,University963
Department0-University0-AssociateProfessor0,University271
Department0-University0-AssociateProfessor1,University753
Department0-University0-AssociateProfessor2,University671
Department0-University0-AssociateProfessor3,University593
Department0-University0-AssociateProfessor4,University645
Department0-University0-AssociateProfessor5,University98
Department0-University0-AssociateProfessor6,University81
Department0-University0-AssociateProfessor7,University872
Department0-University0-AssociateProfessor8,University715
Department0-University0-AssociateProfessor9,University654
Department0-University0-AssociateProfessor10,University460
Department0-University0-AssociateProfessor11,University352
Department0-University0-AssociateProfessor12,University102
Department0-University0-AssociateProfessor13,University794
Department0-University0-AssistantProfessor0,University389
Department0-University0-AssistantProfessor1,University895
Department0-University0-AssistantProfessor2,University0
Department0-University0-AssistantProfessor3,University751
Department0-University0-AssistantProfessor4,University615
Department0-University0-AssistantProfessor5,University170
Department0-University0-AssistantProfessor6,University817
Department0-University0-AssistantProfessor7,University974
Department0-University0-AssistantProfessor8,University523
Department0-University0-AssistantProfessor9,University367
Department0-University0-Lecturer0,University259
Department0-University0-Lecturer1,University32
Department0-University0-Lecturer2,University820
Department0-University0-Lecturer3,University911
Department0-University0-Lecturer4,University900
Department0-University0-Lecturer5,University149
Department0-University0-Lecturer6,University977
Department1-University0-FullProfessor0,University509
Department1-University0-FullProfessor1,University337
Department1-University0-FullProfessor2,University782
Department1-University0-FullProfessor3,University546
Department1-University0-FullProfessor4,University463
Department1-University0-FullProfessor5,University192
Department1-University0-FullProfessor6,University194
Department1-University0-FullProfessor7,University986
Department1-University0-FullProfessor8,University436
Department1-University0-FullProfessor9,University584
Department1-University0-AssociateProfessor0,University539
Department1-University0-AssociateProfessor1,University54
Department1-University0-AssociateProfessor2,University728
Department1-University0-AssociateProfessor3,University368
Department1-University0-AssociateProfessor4,University918
Department1-University0-AssociateProfessor5,University946
Department1-University0-AssociateProfessor6,University405
Department1-University0-AssociateProfessor7,University342
Department1-University0-AssociateProfessor8,University228
Department1-University0-AssociateProfessor9,University614
Department1-University0-AssistantProfessor0,University743
Department1-University0-AssistantProfessor1,University797
Department1-University0-AssistantProfessor2,University648
Department1-University0-AssistantProfessor3,University260
Department1-University0-AssistantProfessor4,University180
Department1-University0-AssistantProfessor5,University691
Department1-University0-AssistantProfessor6,University473
Department1-University0-AssistantProfessor7,University658
Department1-University0-Lecturer0,University322
Department1-University0-Lecturer1,University560
Department1-University0-Lecturer2,University179
Department1-University0-Lecturer3,University204
Department1-University0-Lecturer4,University88
Department1-University0-Lecturer5,University823
Department10-University0-FullProfessor0,University807
Department10-University0-FullProfessor1,University750
Department10-University0-FullProfessor2,University445
Department10-University0-FullProfessor3,University813
Department10-University0-FullProfessor4,University572
Department10-University0-FullProfessor5,University352
Department10-University0-FullProfessor6,University426
Department10-University0-AssociateProfessor0,University548
Department10-University0-AssociateProfessor1,University406
Department10-University0-AssociateProfessor2,University514
Department10-University0-AssociateProfessor3,University332
Department10-University0-AssociateProfessor4,University762
Department10-University0-AssociateProfessor5,University242
Department10-University0-AssociateProfessor6,University283
Department10-University0-AssociateProfessor7,University636
Department10-University0-AssociateProfessor8,University797
Department10-University0-AssociateProfessor9,University754
Department10-University0-AssociateProfessor10,University854
Department10-University0-AssistantProfessor0,University241
Department10-University0-AssistantProfessor1,University827
Department10-University0-AssistantProfessor2,University171
Department10-University0-AssistantProfessor3,University65
Department10-University0-AssistantProfessor4,University542
Department10-University0-AssistantProfessor5,University848
Department10-University0-AssistantProfessor6,University840
Department10-University0-AssistantProfessor7,University85
Department10-University0-AssistantProfessor8,University976
Department10-University0-AssistantProfessor9,University459
Department10-University0-AssistantProfessor10,University392
Department10-University0-Lecturer0,University546
Department10-University0-Lecturer1,University309
Department10-University0-Lecturer2,University536
Department10-University0-Lecturer3,University410
Department10-University0-Lecturer4,University430
Department10-University0-Lecturer5,University529
Department10-University0-Lecturer6,University739
Department11-University0-FullProfessor0,University239
Department11-University0-FullProfessor1,University114
Department11-University0-FullProfessor2,University14
Department11-University0-FullProfessor3,University475
Department11-University0-FullProfessor4,University525
Department11-University0-FullProfessor5,University732
Department11-University0-FullProfessor6,University49
Department11-University0-FullProfessor7,University748
Department11-University0-AssociateProfessor0,University362
Department11-University0-AssociateProfessor1,University719
Department11-University0-AssociateProfessor2,University202
Department11-University0-AssociateProfessor3,University24
Department11-University0-AssociateProfessor4,University581
Department11-University0-AssociateProfessor5,University561
Department11-University0-AssociateProfessor6,University585
Department11-University0-AssociateProfessor7,University570
Department11-University0-AssociateProfessor8,University873
Department11-University0-AssociateProfessor9,University862
Department11-University0-AssociateProfessor10,University44
Department11-University0-AssociateProfessor11,University662
Department11-University0-AssociateProfessor12,University211
Department11-University0-AssociateProfessor13,University952
Department11-University0-AssistantProfessor0,University543
Department11-University0-AssistantProfessor1,University355
Department11-University0-AssistantProfessor2,University919
Department11-University0-AssistantProfessor3,University338
Department11-University0-AssistantProfessor4,University863
Department11-University0-AssistantProfessor5,University578
Department11-University0-AssistantProfessor6,University954
Department11-University0-AssistantProfessor7,University685
Department11-University0-AssistantProfessor8,University874
Department11-University0-AssistantProfessor9,University538
Department11-University0-AssistantProfessor10,University236
Department11-University0-Lecturer0,University629
Department11-University0-Lecturer1,University110
Department11-University0-Lecturer2,University738
Department11-University0-Lecturer3,University154
Department11-University0-Lecturer4,University538
Department11-University0-Lecturer5,University997
Department12-University0-FullProfessor0,University397
Department12-University0-FullProfessor1,University531
Department12-University0-FullProfessor2,University970
Department12-University0-FullProfessor3,University580
Department12-University0-FullProfessor4,University992
Department12-University0-FullProfessor5,University796
Department12-University0-FullProfessor6,University125
