Department0-University0-AssistantProfessor0,Department0-University0
Department0-University0-AssistantProfessor1,Department0-University0
Department0-University0-AssistantProfessor2,Department0-University0
Department0-University0-AssistantProfessor3,Department0-University0
Department0-University0-AssistantProfessor4,Department0-University0
Department0-University0-AssistantProfessor5,Department0-University0
Department0-University0-AssistantProfessor6,Department0-University0
Department0-University0-AssistantProfessor7,Department0-University0
Department0-University0-AssistantProfessor8,Department0-University0
Department0-University0-AssistantProfessor9,Department0-University0
Department0-University0-AssociateProfessor0,Department0-University0
Department0-University0-AssociateProfessor10,Department0-University0
Department0-University0-AssociateProfessor11,Department0-University0
Department0-University0-AssociateProfessor12,Department0-University0
Department0-University0-AssociateProfessor13,Department0-University0
Department0-University0-AssociateProfessor1,Department0-University0
Department0-University0-AssociateProfessor2,Department0-University0
Department0-University0-AssociateProfessor3,Department0-University0
Department0-University0-AssociateProfessor4,Department0-University0
Department0-University0-AssociateProfessor5,Department0-University0
Department0-University0-AssociateProfessor6,Department0-University0
Department0-University0-AssociateProfessor7,Department0-University0
Department0-University0-AssociateProfessor8,Department0-University0
Department0-University0-AssociateProfessor9,Department0-University0
Department0-University0-FullProfessor0,Department0-University0
Department0-University0-FullProfessor1,Department0-University0
Department0-University0-FullProfessor2,Department0-University0
Department0-University0-FullProfessor3,Department0-University0
Department0-University0-FullProfessor4,Department0-University0
Department0-University0-FullProfessor5,Department0-University0
Department0-University0-FullProfessor6,Department0-University0
Department0-University0-FullProfessor7,Department0-University0
Department0-University0-FullProfessor8,Department0-University0
Department0-University0-FullProfessor9,Department0-University0
Department0-University0-Lecturer0,Department0-University0
Department0-University0-Lecturer1,Department0-University0
Department0-University0-Lecturer2,Department0-University0
Department0-University0-Lecturer3,Department0-University0
Department0-University0-Lecturer4,Department0-University0
Department0-University0-Lecturer5,Department0-University0
Department0-University0-Lecturer6,Department0-University0
Department0-University1-AssistantProfessor0,Department0-University1
Department0-University1-AssistantProfessor1,Department0-University1
Department0-University1-AssistantProfessor2,Department0-University1
Department0-University1-AssistantProfessor3,Department0-University1
Department0-University1-AssistantProfessor4,Department0-University1
Department0-University1-AssistantProfessor5,Department0-University1
Department0-University1-AssistantProfessor6,Department0-University1
Department0-University1-AssistantProfessor7,Department0-University1
Department0-University1-AssistantProfessor8,Department0-University1
Department0-University1-AssociateProfessor0,Department0-University1
Department0-University1-AssociateProfessor10,Department0-University1
Department0-University1-AssociateProfessor11,Department0-University1
Department0-University1-AssociateProfessor1,Department0-University1
Department0-University1-AssociateProfessor2,Department0-University1
Department0-University1-AssociateProfessor3,Department0-University1
Department0-University1-AssociateProfessor4,Department0-University1
Department0-University1-AssociateProfessor5,Department0-University1
Department0-University1-AssociateProfessor6,Department0-University1
Department0-University1-AssociateProfessor7,Department0-University1
Department0-University1-AssociateProfessor8,Department0-University1
Department0-University1-AssociateProfessor9,Department0-University1
Department0-University1-FullProfessor0,Department0-University1
Department0-University1-FullProfessor1,Department0-University1
Department0-University1-FullProfessor2,Department0-University1
Department0-University1-FullProfessor3,Department0-University1
Department0-University1-FullProfessor4,Department0-University1
Department0-University1-FullProfessor5,Department0-University1
Department0-University1-FullProfessor6,Department0-University1
Department0-University1-Lecturer0,Department0-University1
Department0-University1-Lecturer1,Department0-University1
Department0-University1-Lecturer2,Department0-University1
Department0-University1-Lecturer3,Department0-University1
Department0-University1-Lecturer4,Department0-University1
Department0-University1-Lecturer5,Department0-University1
Department0-University1-Lecturer6,Department0-University1
Department0-University2-AssistantProfessor0,Department0-University2
Department0-University2-AssistantProfessor1,Department0-University2
Department0-University2-AssistantProfessor2,Department0-University2
Department0-University2-AssistantProfessor3,Department0-University2
Department0-University2-AssistantProfessor4,Department0-University2
Department0-University2-AssistantProfessor5,Department0-University2
Department0-University2-AssistantProfessor6,Department0-University2
Department0-University2-AssistantProfessor7,Department0-University2
Department0-University2-AssociateProfessor0,Department0-University2
Department0-University2-AssociateProfessor1,Department0-University2
Department0-University2-AssociateProfessor2,Department0-University2
Department0-University2-AssociateProfessor3,Department0-University2
Department0-University2-AssociateProfessor4,Department0-University2
Department0-University2-AssociateProfessor5,Department0-University2
Department0-University2-AssociateProfessor6,Department0-University2
Department0-University2-AssociateProfessor7,Department0-University2
Department0-University2-AssociateProfessor8,Department0-University2
Department0-University2-AssociateProfessor9,Department0-University2
Department0-University2-FullProfessor0,Department0-University2
Department0-University2-FullProfessor1,Department0-University2
Department0-University2-FullProfessor2,Department0-University2
Department0-University2-FullProfessor3,Department0-University2
Department0-University2-FullProfessor4,Department0-University2
Department0-University2-FullProfessor5,Department0-University2
Department0-University2-FullProfessor6,Department0-University2
Department0-University2-FullProfessor7,Department0-University2
Department0-University2-Lecturer0,Department0-University2
Department0-University2-Lecturer1,Department0-University2
Department0-University2-Lecturer2,Department0-University2
Department0-University2-Lecturer3,Department0-University2
Department0-University2-Lecturer4,Department0-University2
Department0-University3-AssistantProfessor0,Department0-University3
Department0-University3-AssistantProfessor10,Department0-University3
Department0-University3-AssistantProfessor1,Department0-University3
Department0-University3-AssistantProfessor2,Department0-University3
Department0-University3-AssistantProfessor3,Department0-University3
Department0-University3-AssistantProfessor4,Department0-University3
Department0-University3-AssistantProfessor5,Department0-University3
Department0-University3-AssistantProfessor6,Department0-University3
Department0-University3-AssistantProfessor7,Department0-University3
Department0-University3-AssistantProfessor8,Department0-University3
Department0-University3-AssistantProfessor9,Department0-University3
Department0-University3-AssociateProfessor0,Department0-University3
Department0-University3-AssociateProfessor1,Department0-University3
Department0-University3-AssociateProfessor2,Department0-University3
Department0-University3-AssociateProfessor3,Department0-University3
Department0-University3-AssociateProfessor4,Department0-University3
Department0-University3-AssociateProfessor5,Department0-University3
Department0-University3-AssociateProfessor6,Department0-University3
Department0-University3-AssociateProfessor7,Department0-University3
Department0-University3-AssociateProfessor8,Department0-University3
Department0-University3-AssociateProfessor9,Department0-University3
Department0-University3-FullProfessor0,Department0-University3
Department0-University3-FullProfessor1,Department0-University3
Department0-University3-FullProfessor2,Department0-University3
Department0-University3-FullProfessor3,Department0-University3
Department0-University3-FullProfessor4,Department0-University3
Department0-University3-FullProfessor5,Department0-University3
Department0-University3-FullProfessor6,Department0-University3
Department0-University3-FullProfessor7,Department0-University3
Department0-University3-FullProfessor8,Department0-University3
Department0-University3-Lecturer0,Department0-University3
Department0-University3-Lecturer1,Department0-University3
Department0-University3-Lecturer2,Department0-University3
Department0-University3-Lecturer3,Department0-University3
Department0-University3-Lecturer4,Department0-University3
Department0-University4-AssistantProfessor0,Department0-University4
Department0-University4-AssistantProfessor10,Department0-University4
Department0-University4-AssistantProfessor1,Department0-University4
Department0-University4-AssistantProfessor2,Department0-University4
Department0-University4-AssistantProfessor3,Department0-University4
Department0-University4-AssistantProfessor4,Department0-University4
Department0-University4-AssistantProfessor5,Department0-University4
Department0-University4-AssistantProfessor6,Department0-University4
Department0-University4-AssistantProfessor7,Department0-University4
Department0-University4-AssistantProfessor8,Department0-University4
Department0-University4-AssistantProfessor9,Department0-University4
Department0-University4-AssociateProfessor0,Department0-University4
Department0-University4-AssociateProfessor10,Department0-University4
Department0-University4-AssociateProfessor11,Department0-University4
Department0-University4-AssociateProfessor12,Department0-University4
Department0-University4-AssociateProfessor1,Department0-University4
Department0-University4-AssociateProfessor2,Department0-University4
