Department0-University0-FullProfessor7,Department0-University0
Department0-University1-FullProfessor5,Department0-University1
Department0-University2-FullProfessor7,Department0-University2
Department0-University3-FullProfessor3,Department0-University3
Department0-University4-FullProfessor2,Department0-University4
Department0-University5-FullProfessor2,Department0-University5
Department0-University6-FullProfessor5,Department0-University6
Department0-University7-FullProfessor3,Department0-University7
Department0-University8-FullProfessor4,Department0-University8
Department0-University9-FullProfessor3,Department0-University9
Department10-University0-FullProfessor5,Department10-University0
Department10-University1-FullProfessor6,Department10-University1
Department10-University2-FullProfessor1,Department10-University2
Department10-University3-FullProfessor6,Department10-University3
Department10-University4-FullProfessor5,Department10-University4
Department10-University5-FullProfessor4,Department10-University5
Department10-University6-FullProfessor7,Department10-University6
Department10-University7-FullProfessor0,Department10-University7
Department10-University8-FullProfessor2,Department10-University8
Department10-University9-FullProfessor5,Department10-University9
Department11-University0-FullProfessor1,Department11-University0
Department11-University1-FullProfessor5,Department11-University1
Department11-University2-FullProfessor6,Department11-University2
Department11-University3-FullProfessor7,Department11-University3
Department11-University4-FullProfessor3,Department11-University4
Department11-University5-FullProfessor9,Department11-University5
Department11-University6-FullProfessor6,Department11-University6
Department11-University7-FullProfessor4,Department11-University7
Department11-University8-FullProfessor0,Department11-University8
Department11-University9-FullProfessor8,Department11-University9
Department12-University0-FullProfessor2,Department12-University0
Department12-University1-FullProfessor5,Department12-University1
Department12-University2-FullProfessor4,Department12-University2
Department12-University3-FullProfessor2,Department12-University3
Department12-University4-FullProfessor1,Department12-University4
Department12-University5-FullProfessor1,Department12-University5
Department12-University6-FullProfessor2,Department12-University6
Department12-University7-FullProfessor3,Department12-University7
Department12-University8-FullProfessor3,Department12-University8
Department12-University9-FullProfessor5,Department12-University9
Department13-University0-FullProfessor7,Department13-University0
Department13-University1-FullProfessor4,Department13-University1
Department13-University2-FullProfessor7,Department13-University2
Department13-University3-FullProfessor8,Department13-University3
Department13-University4-FullProfessor9,Department13-University4
Department13-University5-FullProfessor7,Department13-University5
Department13-University6-FullProfessor0,Department13-University6
Department13-University7-FullProfessor5,Department13-University7
Department13-University8-FullProfessor1,Department13-University8
Department13-University9-FullProfessor5,Department13-University9
Department14-University0-FullProfessor6,Department14-University0
Department14-University1-FullProfessor0,Department14-University1
Department14-University2-FullProfessor6,Department14-University2
Department14-University3-FullProfessor1,Department14-University3
Department14-University4-FullProfessor1,Department14-University4
Department14-University5-FullProfessor5,Department14-University5
Department14-University6-FullProfessor3,Department14-University6
Department14-University7-FullProfessor4,Department14-University7
Department14-University8-FullProfessor0,Department14-University8
Department14-University9-FullProfessor7,Department14-University9
Department15-University1-FullProfessor4,Department15-University1
Department15-University2-FullProfessor2,Department15-University2
Department15-University3-FullProfessor1,Department15-University3
Department15-University4-FullProfessor4,Department15-University4
Department15-University6-FullProfessor5,Department15-University6
Department15-University7-FullProfessor0,Department15-University7
Department15-University8-FullProfessor1,Department15-University8
Department15-University9-FullProfessor3,Department15-University9
Department16-University1-FullProfessor9,Department16-University1
Department16-University3-FullProfessor4,Department16-University3
Department16-University4-FullProfessor1,Department16-University4
Department16-University6-FullProfessor2,Department16-University6
Department16-University7-FullProfessor1,Department16-University7
Department16-University8-FullProfessor0,Department16-University8
Department16-University9-FullProfessor5,Department16-University9
Department17-University1-FullProfessor6,Department17-University1
Department17-University3-FullProfessor6,Department17-University3
Department17-University4-FullProfessor9,Department17-University4
Department17-University6-FullProfessor1,Department17-University6
Department17-University8-FullProfessor4,Department17-University8
Department17-University9-FullProfessor4,Department17-University9
Department18-University1-FullProfessor1,Department18-University1
Department18-University3-FullProfessor9,Department18-University3
Department18-University4-FullProfessor2,Department18-University4
Department18-University6-FullProfessor4,Department18-University6
Department18-University9-FullProfessor8,Department18-University9
Department19-University3-FullProfessor0,Department19-University3
Department19-University4-FullProfessor4,Department19-University4
Department19-University6-FullProfessor3,Department19-University6
Department19-University9-FullProfessor0,Department19-University9
Department1-University0-FullProfessor4,Department1-University0
Department1-University1-FullProfessor7,Department1-University1
Department1-University2-FullProfessor5,Department1-University2
Department1-University3-FullProfessor1,Department1-University3
Department1-University4-FullProfessor5,Department1-University4
Department1-University5-FullProfessor7,Department1-University5
Department1-University6-FullProfessor3,Department1-University6
Department1-University7-FullProfessor3,Department1-University7
Department1-University8-FullProfessor4,Department1-University8
Department1-University9-FullProfessor3,Department1-University9
Department20-University3-FullProfessor4,Department20-University3
Department20-University4-FullProfessor1,Department20-University4
Department20-University6-FullProfessor4,Department20-University6
Department20-University9-FullProfessor4,Department20-University9
Department21-University4-FullProfessor0,Department21-University4
Department21-University6-FullProfessor5,Department21-University6
Department21-University9-FullProfessor6,Department21-University9
Department22-University6-FullProfessor3,Department22-University6
Department23-University6-FullProfessor0,Department23-University6
Department2-University0-FullProfessor4,Department2-University0
Department2-University1-FullProfessor1,Department2-University1
Department2-University2-FullProfessor5,Department2-University2
Department2-University3-FullProfessor2,Department2-University3
Department2-University4-FullProfessor0,Department2-University4
Department2-University5-FullProfessor1,Department2-University5
